"CRUISE","VESSEL","SPN","POT_ID","BUOY","LAT_DD","LON_DD","DATE_HAUL","TIME_HAUL","SOAK_TIME","DEPTH_F","SPECIES_CODE","SEX","LENGTH","WIDTH","SAMPLING_FACTOR","SHELL_CONDITION","EGG_COLOR","EGG_CONDITION","CLUTCH_SIZE","WEIGHT","DISEASE_CODE","DISEASE_DORSAL","DISEASE_VENTRAL","DISEASE_LEGS","CHELA_HEIGHT","MERUS_LENGTH","COMMENTS","NOTES"
202301,"Seabrooke",65,"E48","XX75",56.2525,-162.4435,"3/21/2024","12:52",30.2333333333333,43,69322,1,147.98,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",65,"E48","XX75",56.2525,-162.4435,"3/21/2024","12:52",30.2333333333333,43,69322,1,160.51,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",65,"E48","XX75",56.2525,-162.4435,"3/21/2024","12:52",30.2333333333333,43,69322,1,162.82,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",65,"E48","XX75",56.2525,-162.4435,"3/21/2024","12:52",30.2333333333333,43,69322,1,128.59,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",65,"E48","XX75",56.2525,-162.4435,"3/21/2024","12:52",30.2333333333333,43,69322,1,160.46,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",65,"E48","XX75",56.2525,-162.4435,"3/21/2024","12:52",30.2333333333333,43,69322,1,164.56,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",65,"E48","XX75",56.2525,-162.4435,"3/21/2024","12:52",30.2333333333333,43,69322,2,122.99,NA,1,3,2,2,5,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",65,"E48","XX75",56.2525,-162.4435,"3/21/2024","12:52",30.2333333333333,43,69322,2,130.25,NA,1,3,2,2,5,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",65,"E48","XX75",56.2525,-162.4435,"3/21/2024","12:52",30.2333333333333,43,69322,2,118.56,NA,1,3,2,2,5,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",65,"E48","XX75",56.2525,-162.4435,"3/21/2024","12:52",30.2333333333333,43,69322,2,101.96,NA,1,3,2,2,5,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",65,"E48","XX75",56.2525,-162.4435,"3/21/2024","12:52",30.2333333333333,43,69322,2,137.43,NA,1,3,2,2,5,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",65,"E48","XX75",56.2525,-162.4435,"3/21/2024","12:52",30.2333333333333,43,69322,2,150.71,NA,1,3,2,2,5,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",65,"E48","XX75",56.2525,-162.4435,"3/21/2024","12:52",30.2333333333333,43,69322,2,112.93,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",65,"E48","XX75",56.2525,-162.4435,"3/21/2024","12:52",30.2333333333333,43,69322,2,112.29,NA,1,3,2,2,5,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",65,"E48","XX75",56.2525,-162.4435,"3/21/2024","12:52",30.2333333333333,43,69322,2,99.61,NA,1,3,2,2,5,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",65,"E48","XX75",56.2525,-162.4435,"3/21/2024","12:52",30.2333333333333,43,69322,2,98.93,NA,1,3,2,2,5,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",65,"E48","XX75",56.2525,-162.4435,"3/21/2024","12:52",30.2333333333333,43,69322,2,93.11,NA,1,3,2,2,5,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",66,"E49","XA19",56.2191666666667,-162.4445,"3/21/2024","13:11",30.2666666666667,41,69322,1,155.28,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",66,"E49","XA19",56.2191666666667,-162.4445,"3/21/2024","13:11",30.2666666666667,41,69322,1,156.94,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",66,"E49","XA19",56.2191666666667,-162.4445,"3/21/2024","13:11",30.2666666666667,41,69322,1,164.06,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",66,"E49","XA19",56.2191666666667,-162.4445,"3/21/2024","13:11",30.2666666666667,41,69322,1,139.84,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",66,"E49","XA19",56.2191666666667,-162.4445,"3/21/2024","13:11",30.2666666666667,41,69322,2,134.1,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",66,"E49","XA19",56.2191666666667,-162.4445,"3/21/2024","13:11",30.2666666666667,41,69322,2,121.75,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",66,"E49","XA19",56.2191666666667,-162.4445,"3/21/2024","13:11",30.2666666666667,41,69322,2,141.6,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",66,"E49","XA19",56.2191666666667,-162.4445,"3/21/2024","13:11",30.2666666666667,41,69322,2,125.8,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",67,"E50","X305",56.186,-162.4455,"3/21/2024","13:30",30.3333333333333,42,69322,1,141.35,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",67,"E50","X305",56.186,-162.4455,"3/21/2024","13:30",30.3333333333333,42,69322,1,169.44,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",67,"E50","X305",56.186,-162.4455,"3/21/2024","13:30",30.3333333333333,42,69322,2,100.99,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",67,"E50","X305",56.186,-162.4455,"3/21/2024","13:30",30.3333333333333,42,69322,2,93.73,NA,1,3,2,2,4,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",67,"E50","X305",56.186,-162.4455,"3/21/2024","13:30",30.3333333333333,42,69322,2,140.28,NA,1,3,2,2,5,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",68,"E51","X402",56.1528333333333,-162.446333333333,"3/21/2024","13:50",30.3833333333333,38,69322,1,135.33,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",68,"E51","X402",56.1528333333333,-162.446333333333,"3/21/2024","13:50",30.3833333333333,38,69322,1,144.46,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",68,"E51","X402",56.1528333333333,-162.446333333333,"3/21/2024","13:50",30.3833333333333,38,69322,2,101.98,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",70,"E53","XX48",56.0863333333333,-162.448166666667,"3/21/2024","14:26",30.4666666666667,40,69322,1,115.5,NA,1,3,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",71,"E54","XX87",56.053,-162.449166666667,"3/21/2024","14:44",30.4833333333333,41,69322,1,149.56,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",71,"E54","XX87",56.053,-162.449166666667,"3/21/2024","14:44",30.4833333333333,41,69322,2,109.2,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",72,"E55","X225",56.0198333333333,-162.45,"3/21/2024","15:02",30.4833333333333,41,69322,1,145.04,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",72,"E55","X225",56.0198333333333,-162.45,"3/21/2024","15:02",30.4833333333333,41,69322,1,131.22,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",72,"E55","X225",56.0198333333333,-162.45,"3/21/2024","15:02",30.4833333333333,41,69322,1,170.81,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",72,"E55","X225",56.0198333333333,-162.45,"3/21/2024","15:02",30.4833333333333,41,69322,1,120.73,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",72,"E55","X225",56.0198333333333,-162.45,"3/21/2024","15:02",30.4833333333333,41,69322,1,140.37,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",72,"E55","X225",56.0198333333333,-162.45,"3/21/2024","15:02",30.4833333333333,41,69322,2,126.54,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",73,"E56","XD21",55.9866666666667,-162.451,"3/21/2024","15:20",30.5333333333333,41,69322,1,142.71,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",73,"E56","XD21",55.9866666666667,-162.451,"3/21/2024","15:20",30.5333333333333,41,69322,1,154.68,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",73,"E56","XD21",55.9866666666667,-162.451,"3/21/2024","15:20",30.5333333333333,41,69322,1,139.16,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",73,"E56","XD21",55.9866666666667,-162.451,"3/21/2024","15:20",30.5333333333333,41,69322,1,133.58,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",73,"E56","XD21",55.9866666666667,-162.451,"3/21/2024","15:20",30.5333333333333,41,69322,1,170.53,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",73,"E56","XD21",55.9866666666667,-162.451,"3/21/2024","15:20",30.5333333333333,41,69322,2,109.8,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",74,"E57","XY17",55.9533333333333,-162.451833333333,"3/21/2024","15:37",30.5666666666667,40,69322,1,123.2,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",74,"E57","XY17",55.9533333333333,-162.451833333333,"3/21/2024","15:37",30.5666666666667,40,69322,1,145.84,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",74,"E57","XY17",55.9533333333333,-162.451833333333,"3/21/2024","15:37",30.5666666666667,40,69322,1,168.97,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",74,"E57","XY17",55.9533333333333,-162.451833333333,"3/21/2024","15:37",30.5666666666667,40,69322,1,119.63,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",74,"E57","XY17",55.9533333333333,-162.451833333333,"3/21/2024","15:37",30.5666666666667,40,69322,1,117.37,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",74,"E57","XY17",55.9533333333333,-162.451833333333,"3/21/2024","15:37",30.5666666666667,40,69322,1,98.74,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",74,"E57","XY17",55.9533333333333,-162.451833333333,"3/21/2024","15:37",30.5666666666667,40,69322,1,120.09,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",74,"E57","XY17",55.9533333333333,-162.451833333333,"3/21/2024","15:37",30.5666666666667,40,69322,1,142.05,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",74,"E57","XY17",55.9533333333333,-162.451833333333,"3/21/2024","15:37",30.5666666666667,40,69322,1,125.02,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",74,"E57","XY17",55.9533333333333,-162.451833333333,"3/21/2024","15:37",30.5666666666667,40,69322,1,113.81,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",74,"E57","XY17",55.9533333333333,-162.451833333333,"3/21/2024","15:37",30.5666666666667,40,69322,2,101.73,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",75,"E58","X947",55.9201666666667,-162.452833333333,"3/21/2024","15:53",30.5833333333333,38,69322,1,117.01,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",75,"E58","X947",55.9201666666667,-162.452833333333,"3/21/2024","15:53",30.5833333333333,38,69322,1,135.86,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",75,"E58","X947",55.9201666666667,-162.452833333333,"3/21/2024","15:53",30.5833333333333,38,69322,1,119.56,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",75,"E58","X947",55.9201666666667,-162.452833333333,"3/21/2024","15:53",30.5833333333333,38,69322,1,102.22,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",75,"E58","X947",55.9201666666667,-162.452833333333,"3/21/2024","15:53",30.5833333333333,38,69322,1,138.34,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",75,"E58","X947",55.9201666666667,-162.452833333333,"3/21/2024","15:53",30.5833333333333,38,69322,1,109.34,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",75,"E58","X947",55.9201666666667,-162.452833333333,"3/21/2024","15:53",30.5833333333333,38,69322,1,111.11,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",75,"E58","X947",55.9201666666667,-162.452833333333,"3/21/2024","15:53",30.5833333333333,38,69322,1,135.19,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",75,"E58","X947",55.9201666666667,-162.452833333333,"3/21/2024","15:53",30.5833333333333,38,69322,1,144.51,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",75,"E58","X947",55.9201666666667,-162.452833333333,"3/21/2024","15:53",30.5833333333333,38,69322,1,151.24,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",75,"E58","X947",55.9201666666667,-162.452833333333,"3/21/2024","15:53",30.5833333333333,38,69322,1,119.82,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",75,"E58","X947",55.9201666666667,-162.452833333333,"3/21/2024","15:53",30.5833333333333,38,69322,1,131.33,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",75,"E58","X947",55.9201666666667,-162.452833333333,"3/21/2024","15:53",30.5833333333333,38,69322,1,120.72,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",75,"E58","X947",55.9201666666667,-162.452833333333,"3/21/2024","15:53",30.5833333333333,38,69322,1,108.64,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",75,"E58","X947",55.9201666666667,-162.452833333333,"3/21/2024","15:53",30.5833333333333,38,69322,1,103.93,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",75,"E58","X947",55.9201666666667,-162.452833333333,"3/21/2024","15:53",30.5833333333333,38,69322,1,102.47,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",75,"E58","X947",55.9201666666667,-162.452833333333,"3/21/2024","15:53",30.5833333333333,38,69322,1,105.3,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",75,"E58","X947",55.9201666666667,-162.452833333333,"3/21/2024","15:53",30.5833333333333,38,69322,1,112.98,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
